origem,destino
9022,5111
9022,5343
9022,5531
9022,5570
9022,6564
9022,7551
9022,7552
9022,9984
9023,104
9023,166
9023,4850
9023,5118
9023,5171
9023,5727
9023,7531
9023,7966
9024,2697
9024,3276
9024,5337
9024,7811
9024,8221
9024,9283
9025,1716
9025,6174
9025,6413
9025,8137
9025,9092
9026,901
9026,1948
9026,2760
9026,5317
9026,8227
9026,8244
9026,8524
9026,8696
9026,8941
9026,9931
9027,534
9027,1509
9027,1801
9027,2321
9027,3399
9027,3621
9027,4288
9027,5338
9027,6375
9027,6613
9027,6702
9027,8112
9027,9979
9028,2668
9028,3890
9028,4217
9028,5146
9028,6311
9028,7188
9028,7495
9028,7522
9029,712
9029,972
9029,2935
9029,3045
9029,3066
9029,4486
9029,6480
9029,7361
9029,8770
9029,9513
9030,238
9030,592
9030,1014
9030,1275
9030,2856
9030,3953
9030,4475
9030,7009
9030,7937
9030,8323
9030,8399
9030,9336
9031,995
9031,1281
9031,1528
9031,3658
9031,4189
9031,4959
9031,6796
9032,131
9032,3155
9032,3543
9032,4508
9032,7100
9032,7380
9032,9118
9032,9521
9032,9761
9033,524
9033,1642
9033,1737
9033,2044
9033,2309
9033,3920
9033,4260
9033,4739
9033,5025
9033,5352
9033,7487
9033,7656
9033,7862
9033,7923
9033,9555
9033,9764
9034,1562
9034,3540
9034,5654
9034,5873
9034,7920
9034,9363
9034,9409
9035,28
9035,49
9035,76
9035,455
9035,469
9035,641
9035,839
9035,848
9035,1226
9035,3076
9035,7606
9035,7735
9035,9285
9036,784
9036,3180
9036,3482
9036,3760
9036,4763
9036,5407
9036,6060
9036,9122
9037,1431
9037,1671
9037,2656
9037,2733
9037,5717
9037,8799
9037,9940
9038,207
9038,1268
9038,3083
9038,3609
9038,4280
9038,4762
9038,4842
9038,5874
9038,6194
9038,9103
9039,2275
9039,3259
9039,4778
9039,5171
9039,5464
9039,7140
9039,8273
9039,8971
9039,9249
9039,9289
9040,762
9040,2537
9040,3596
9040,3671
9040,4763
9040,4982
9040,7071
9040,9389
9040,9800
9040,9827
9041,1417
9041,2124
9041,3016
9041,3856
9041,4312
9041,4472
9041,6173
9041,6967
9041,7531
9041,8054
9041,8471
9042,1604
9042,4162
9042,4231
9042,9612
9043,729
9043,3204
9043,3224
9043,3269
9043,5249
9043,5542
9043,6726
9044,794
9044,975
9044,2216
9044,2674
9044,2813
9044,3224
9044,3528
9044,3681
9044,5944
9044,6289
9044,8083
9044,8222
9044,8460
9044,8750
9045,1020
9045,2963
9045,3121
9045,3473
9045,5622
9045,6397
9045,8824
9045,9600
9046,1252
9046,1487
9046,1800
9046,3064
9046,4890
9046,7101
9047,129
9047,826
9047,1253
9047,1440
9047,2825
9047,3101
9047,3531
9047,4958
9047,5723
9047,6069
9047,6439
9047,7033
9047,7211
9047,8860
9047,9364
9048,1576
9048,2046
9048,2259
9048,3749
9048,6324
9048,7654
9048,8308
9048,9462
9049,4811
9049,7464
9050,231
9050,1197
9050,2978
9050,4269
9050,6519
9050,8013
9050,8172
9051,4053
9051,5283
9051,6708
9051,6946
9051,7871
9051,9558
9052,534
9052,1603
9052,4269
9052,5982
9052,6475
9052,6677
9052,7187
9053,2120
9053,2888
9053,3371
9053,4027
9053,5031
9053,6660
9053,8325
9053,9069
9054,125
9054,1099
9054,2590
9054,2614
9054,2962
9054,5205
9054,5314
9054,5828
9054,7604
9055,1845
9055,3528
9055,4563
9055,5381
9055,5823
9055,6246
9055,7599
9056,1419
9056,1899
9056,1920
9056,6906
9056,7725
9056,8485
9057,591
9057,4196
9057,4898
9057,6266
9057,6975
9058,106
9058,1210
9058,1854
9058,2324
9058,3617
9058,5980
9059,891
9059,1646
9059,1769
9059,2083
9059,2229
9059,2390
9059,4998
9059,5539
9059,7213
9059,7485
9059,8026
9060,607
9060,724
9060,728
9060,788
9060,855
9060,1106
9060,1791
9060,1967
9060,2060
9060,2856
9060,6443
9060,6768
9060,8200
9060,8528
9060,8895
9060,9770
9061,3326
9061,4360
9061,5109
9061,5179
9061,5265
9061,5722
9061,5737
9061,6476
9061,6944
9061,7126
9061,7291
9061,8701
9062,495
9062,2268
9062,2363
9062,2542
9062,2634
9062,4321
9062,4353
9062,4754
9062,7156
9062,8696
9063,246
9063,1082
9063,1677
9063,1849
9063,2001
9063,3589
9063,3608
9063,5531
9063,5533
9063,7621
9064,862
9064,1124
9064,1302
9064,1948
9064,2606
9064,2808
9064,5604
9064,6383
9064,9159
9064,9882
9065,739
9065,1536
9065,1759
9065,2381
9065,3197
9065,3648
9065,4406
9065,5140
9065,5677
9065,6544
9065,9176
9065,9480
9066,880
9066,1660
9066,2567
9066,3314
9066,3798
9066,4521
9066,4582
9066,6750
9066,8803
9066,9200
9066,9284
9066,9473
9066,9631
9066,9992
9067,378
9067,1173
9067,1850
9067,4439
9067,4742
9067,5364
9067,5815
9067,6050
9067,7763
9067,8030
9067,8286
9067,9884
9068,231
9068,601
9068,4012
9068,6329
9068,6430
9068,7291
9068,7925
9068,9007
9069,1366
9069,1714
9069,3365
9069,3552
9069,5128
9069,5215
9069,6324
9069,6534
9069,7806
9069,9447
9069,9878
9070,488
9070,643
9070,945
9070,2999
9070,3289
9070,4252
9070,5254
9070,5942
9070,6680
9070,7338
9070,7502
9070,8356
9070,9879
9071,2812
9071,2876
9071,4286
9071,5634
9071,6681
9071,7483
9071,7678
9071,7816
9071,7858
9072,2389
9072,2924
9072,4135
9072,4153
9072,4366
9072,7288
9072,8364
9072,9645
9073,4287
9073,4447
9073,4642
9073,4803
9073,4922
9073,6032
9073,7335
9073,8233
9073,9555
9074,3218
9074,6717
9074,7159
9074,7908
9074,8493
9074,9752
9074,9812
9075,2679
9075,3105
9075,4034
9075,5609
9075,6416
9075,6726
9075,6972
9075,7333
9075,7602
9075,7811
9075,8051
9075,9024
9075,9226
9075,9310
9075,9923
9076,103
9076,412
9076,684
9076,1192
9076,1863
9076,2069
9076,2237
9076,2481
9076,3594
9076,4311
9076,5128
9076,5785
9076,7717
9076,8416
9076,8517
9076,8645
9076,9419
9077,996
9077,2327
9077,3428
9077,3430
9077,4776
9077,5398
9077,9371
9077,9927
9078,1008
9078,1329
9078,2147
9078,4051
9078,4123
9078,4596
9078,4720
9078,4820
9078,7033
9078,8971
9079,846
9079,856
9079,1544
9079,1564
9079,1628
9079,2577
9079,3375
9079,4667
9079,4841
9079,5320
9079,5529
9079,5871
9079,6742
9079,6934
9079,9093
9079,9852
9080,2094
9080,2477
9080,3084
9080,4405
9080,5260
9080,6091
9080,6609
9080,6727
9080,7137
9080,8628
9081,1635
9081,2552
9081,3622
9081,4014
9081,4401
9081,6152
9081,8416
9081,9741
9081,9817
9082,729
9082,1252
9082,1633
9082,1673
9082,3030
9082,3249
9082,3382
9082,3504
9082,4996
9082,5329
9082,6097
9082,6225
9082,6742
9082,6810
9082,7021
9082,7346
9082,7927
9082,8967
9082,9305
9083,4673
9083,5278
9083,5402
9083,7384
9083,7580
9083,8121
9083,8507
9083,9180
9084,821
9084,938
9084,1264
9084,2006
9084,3300
9084,3380
9084,5734
9084,6449
9084,7596
9084,7769
9084,9668
9085,52
9085,191
9085,1290
9085,1529
9085,2497
9085,4087
9085,6026
9085,8115
9085,8304
9085,8459
9085,8593
9086,7488
9087,349
9087,772
9087,863
9087,5929
9087,7448
9087,8750
9087,9508
9088,730
9088,2415
9088,3313
9088,4825
9088,5986
9088,7922
9088,9003
9088,9271
9089,1818
9089,1992
9089,3218
9089,4019
9089,4786
9089,6819
9089,6883
9090,61
9090,1071
9090,2505
9090,2998
9090,3206
9090,3504
9090,6236
9090,6437
9090,7900
9091,268
9091,1422
9091,2673
9091,3412
9091,3557
9091,4860
9091,5626
9091,5778
9091,6990
9091,7230
9091,8915
9091,9368
9091,9851
9092,293
9092,1266
9092,1354
9092,2243
9092,2314
9092,3785
9092,6626
9092,9317
9092,9431
9093,1250
9093,2817
9093,4891
9093,5903
9093,6818
9093,7262
9093,8994
9093,9900
9094,348
9094,3947
9094,4234
9094,4402
9094,5215
9094,7936
9094,8260
9094,9713
9094,9832
9095,44
9095,190
9095,3276
9095,3442
9095,4057
9095,7541
9095,8263
9095,8944
9095,9025
9095,9161
9096,733
9096,913
9096,2392
9096,2602
9096,4888
9096,6144
9096,7514
9096,8430
9096,9839
9097,310
9097,3161
9097,4168
9097,4273
9097,5562
9097,8517
9098,2207
9098,2723
9098,4693
9098,5578
9098,6816
9098,8212
9098,8253
9098,8611
9098,8966
9099,2510
9099,3281
9099,4175
9099,5384
9099,5459
9099,5584
9099,5744
9099,6398
9099,6580
9099,9104
9100,219
9100,954
9100,1170
9100,1216
9100,2143
9100,3119
9100,4233
9100,5325
9100,7042
9100,9022
9101,802
9101,1042
9101,1164
9101,1760
9101,2898
9101,2969
9101,6041
9101,6225
9101,7618
9101,9540
9101,9840
9102,2673
9102,3754
9102,5510
9102,8554
9102,8749
9102,9261
9103,729
9103,1393
9103,1858
9103,2716
9103,5925
9103,7889
9103,8340
9104,586
9104,729
9104,1783
9104,2106
9104,2985
9104,3882
9104,4998
9104,5209
9104,5902
9104,6051
9104,8201
9104,8939
9104,9832
9105,649
9105,1128
9105,1340
9105,1387
9105,4025
9105,4176
9105,4796
9105,6133
9105,6805
9105,7602
9105,9602
9105,9825
9106,127
9106,226
9106,351
9106,2385
9106,2841
9106,2998
9106,3848
9106,5200
9106,5883
9106,6055
9106,7278
9106,7339
9107,1617
9107,2184
9107,2279
9107,4428
9107,6863
9107,7558
9107,9814
9108,603
9108,3896
9108,3959
9108,5256
9108,5553
9108,9222
9109,116
9109,1381
9109,1791
9109,2087
9109,2117
9109,2837
9109,4111
9109,5948
9109,9232
9110,2830
9110,4674
9110,4967
9110,5037
9110,5038
9110,5126
9110,5222
9110,5894
9110,6319
9110,7184
9110,9041
9110,9051
9111,949
9111,1101
9111,3583
9111,4064
9111,4591
9111,4725
9111,8684
9112,3354
9112,3484
9112,3741
9112,4043
9112,6922
9112,8623
9113,158
9113,1074
9113,1324
9113,1970
9113,2536
9113,4907
9113,6613
9113,6837
9114,1317
9114,2111
9114,2169
9114,3979
9114,6712
9114,6757
9114,7188
9114,7216
9114,8083
9114,9719
9114,9807
9115,2380
9115,2391
9115,3913
9115,8978
9115,9349
9115,9480
9115,9845
9116,3830
9116,4735
9116,4970
9116,5818
9116,6361
9116,8596
9116,9414
9116,9557
9117,2018
9117,2628
9117,2900
9117,4582
9117,5232
9117,6340
9117,6782
9117,6977
9117,7430
9117,8512
9118,185
9118,213
9118,1180
9118,2409
9118,3600
9118,5322
9118,5352
9118,6781
9118,7441
9118,8585
9118,9550
9119,369
9119,836
9119,1140
9119,1781
9119,2176
9119,3113
9119,3612
9119,3818
9119,4780
9119,6689
9119,7442
9119,7813
9119,7904
9119,9838
9120,1012
9120,1109
9120,2055
9120,6295
9120,6601
9121,617
9121,1994
9121,3666
9121,4090
9121,4739
9121,5111
9121,7133
9121,8605
9121,8644
9121,8944
9121,8996
9121,9291
9121,9451
9122,6150
9122,6459
9122,7889
9122,9120
9123,395
9123,591
9123,1630
9123,1633
9123,1793
9123,2605
9123,4269
9123,6689
9123,7062
9123,7526
9123,8963
9123,9777
9124,1844
9124,1967
9124,4642
9124,4648
9124,7339
9124,9174
9125,2933
9125,3094
9125,4190
9125,5020
9125,5341
9125,5763
9125,5914
9125,6306
9125,7232
9125,7414
9125,7518
9125,7638
9125,8357
9126,172
9126,1031
9126,1978
9126,2504
9126,2769
9126,3310
9126,3979
9126,4210
9126,4611
9126,8222
9126,9134
9126,9559
9127,136
9127,4030
9127,6073
9127,6830
9127,7505
9127,8172
9127,8715
9127,8807
9127,9276
9127,9377
9127,9988
9128,378
9128,614
9128,1946
9128,2280
9128,4105
9128,5512
9128,5834
9128,9296
9128,9632
9129,352
9129,1495
9129,1785
9129,2117
9129,2905
9129,3619
9129,4360
9129,4555
9129,5890
9129,6646
9129,7949
9129,9413
9130,435
9130,1203
9130,1355
9130,1566
9130,3169
9130,4212
9130,4286
9130,5634
9130,6353
9130,7161
9130,7726
9130,9360
9130,9390
9131,656
9131,1027
9131,1169
9131,1181
9131,1674
9131,4631
9131,4696
9131,5204
9131,5503
9131,5718
9131,8853
9132,151
9132,1163
9132,1701
9132,2508
9132,5489
9132,6901
9132,7029
9132,8208
9132,9271
9133,157
9133,782
9133,944
9133,2518
9133,2961
9133,3778
9133,4496
9133,4982
9133,5516
9133,5880
9133,9581
9133,9674
9134,1352
9134,4227
9134,5053
9134,5296
9134,5358
9134,6084
9134,7359
9134,7633
9134,9026
9134,9998
9135,1049
9135,2472
9135,3164
9135,3386
9135,4168
9135,4860
9135,5338
9135,5359
9135,7251
9135,7260
9135,8251
9135,8865
9135,9293
9136,1612
9136,3939
9136,6217
9136,6778
9136,6964
9136,7122
9136,7156
9136,8592
9136,9338
9136,9648
9137,754
9137,853
9137,2064
9137,2157
9137,3690
9137,4190
9137,4223
9137,5064
9137,5891
9137,6434
9138,143
9138,232
9138,1379
9138,1662
9138,2695
9138,2721
9138,3656
9138,3720
9138,4909
9138,7042
9138,9513
9138,9653
9139,500
9139,930
9139,1267
9139,2567
9139,5844
9139,6200
9140,220
9140,428
9140,2771
9140,3113
9140,4532
9140,6567
9140,6785
9140,6895
9140,7814
9140,7818
9140,8371
9140,9498
9141,820
9141,2896
9141,2910
9141,3477
9141,4365
9141,4451
9141,4499
9141,4570
9141,5994
9141,7368
9141,7682
9141,8091
9141,8676
9141,9768
9142,392
9142,4045
9142,4809
9142,5126
9142,5709
9142,5906
9142,6653
9142,7749
9142,9624
9143,1287
9143,3318
9143,4373
9143,4572
9143,8436
9143,8844
9144,2544
9144,2728
9144,4826
9144,7043
9144,7081
9144,9489
9145,2680
9145,3267
9145,5533
9145,6174
9145,7632
9145,8223
9145,9765
9145,9891
9145,9964
9146,3846
9146,5450
9146,5612
9146,8953
9147,312
9147,861
9147,888
9147,1057
9147,2549
9147,2875
9147,3061
9147,5482
9147,7502
9148,2753
9148,3463
9148,4549
9148,5196
9148,8947
9148,9023
9148,9885
9149,48
9149,818
9149,1820
9149,2976
9149,3571
9149,5504
9149,5874
9149,6482
9149,8532
9149,8988
9149,9267
9150,944
9150,3183
9150,4564
9150,6518
9150,8212
9150,8830
9150,9084
9150,9106
9150,9350
9150,9697
9151,268
9151,2791
9151,3491
9151,3991
9151,4267
9151,5210
9151,6337
9151,6796
9151,8093
9151,8313
9151,8671
9151,8815
9151,9031
9151,9723
9151,9960
9152,388
9152,1036
9152,2114
9152,3279
9152,4716
9152,7504
9152,8088
9152,9649
9153,356
9153,1220
9153,2643
9153,2785
9153,3811
9153,4051
9153,5514
9153,5877
9153,7089
9153,8956
9153,9589
9153,9990
9154,1720
9154,2147
9154,2521
9154,2803
9154,3233
9154,4183
9154,5803
9154,6537
9154,7072
9154,7267
9155,1660
9155,1674
9155,2096
9155,2308
9155,2801
9155,3870
9155,6040
9155,6704
9155,6992
9155,8472
9155,8745
9155,9018
9155,9364
9155,9508
9155,9645
9156,3704
9156,5753
9156,5833
9156,6135
9156,6329
9156,7460
9156,7478
9156,7718
9156,8281
9157,167
9157,830
9157,1495
9157,1806
9157,2424
9157,3428
9157,4092
9157,4335
9157,6933
9157,7747
9157,7958
9157,8675
9158,713
9158,992
9158,1073
9158,1721
9158,1818
9158,2072
9158,2553
9158,2843
9158,3089
9158,4058
9158,4147
9158,4609
9158,6511
9158,7303
9158,8192
9158,9227
9158,9853
9158,9913
9159,915
9159,3075
9159,5104
9159,5527
9159,8721
9159,8759
9159,9381
9160,2292
9160,3352
9160,4320
9160,4410
9160,5854
9160,7649
9160,8123
9160,8130
9160,9347
9160,9622
9160,9963
9161,445
9161,3366
9161,5957
9161,5976
9161,6644
9161,6654
9161,6935
9161,7149
9161,9036
9161,9487
9161,9549
9162,4400
9162,6212
9162,8481
9162,9355
9162,9450
9162,9775
9163,318
9163,428
9163,4286
9163,7497
9163,8220
9163,8756
9163,8789
9164,421
9164,1605
9164,1686
9164,1956
9164,2610
9164,2614
9164,2916
9164,3929
9164,4306
9164,5535
9164,6364
9164,6387
9164,6671
9164,6877
9164,7006
9164,7804
9164,8315
9164,9030
9164,9116
9164,9366
9165,528
9165,2586
9165,2913
9165,3514
9165,6129
9165,6346
9165,8676
9165,8989
9165,9074
9165,9169
9166,832
9166,909
9166,1219
9166,1387
9166,2913
9166,3000
9166,3058
9166,3187
9166,4164
9166,4628
9166,6586
9166,9962
9167,1106
9167,2219
9167,3419
9167,4421
9167,7900
9168,2955
9168,5364
9169,2289
9169,2920
9169,3066
9169,7133
9169,9356
9170,488
9170,501
9170,1029
9170,1463
9170,2197
9170,2400
9170,2733
9170,3928
9170,4867
9170,5756
9170,6151
9170,6661
9170,8633
9170,9444
9171,1067
9171,2861
9171,3261
9171,5480
9171,7617
9171,9193
9172,427
9172,957
9172,1717
9172,1968
9172,2005
9172,2377
9172,5245
9172,5781
9172,7074
9172,8383
9172,8595
9172,9257
9172,9683
9173,283
9173,1540
9173,2521
9173,2695
9173,3162
9173,6642
9173,7616
9173,7936
9173,8674
9173,9248
9174,17
9174,290
9174,1609
9174,2266
9174,4564
9174,5422
9174,5518
9174,5690
9174,6063
9174,8067
9175,984
9175,1219
9175,2116
9175,5399
9175,5566
9175,6439
9175,6804
9175,6813
9175,6950
9175,8768
9175,9283
9175,9606
9175,9934
9176,1251
9176,1383
9176,3331
9176,4273
9176,4316
9176,4797
9176,4910
9176,5232
9176,5690
9176,5749
9176,8256
9176,9922
9177,155
9177,688
9177,1734
9177,2233
9177,2427
9177,3847
9177,4351
9177,4822
9177,7772
9177,8996
9177,9491
9178,217
9178,1697
9178,5098
9178,6252
9178,6285
9179,115
9179,567
9179,920
9179,1258
9179,1278
9179,2140
9179,6378
9179,6635
9179,7183
9179,8012
9179,8109
9180,67
9180,728
9180,1420
9180,3741
9180,3789
9180,4731
9180,5250
9180,6065
9180,7264
9180,8049
9180,8834
9181,2175
9181,3144
9181,4003
9181,5065
9181,5530
9181,7392
9181,7694
9181,8378
9181,9275
9182,1836
9182,2669
9182,2938
9182,3160
9182,4976
9182,5721
9182,5863
9182,6147
9182,6382
9182,7635
9182,7991
9182,8187
9182,8808
9183,1489
9183,1525
9183,1950
9183,2524
9183,3006
9183,5407
9183,7903
9184,744
9184,955
9184,1084
9184,1167
9184,1292
9184,2272
9184,2446
9184,2756
9184,4448
9184,4824
9184,4980
9184,5204
9184,5602
9184,6877
9184,9544
9184,9904
9185,3572
9185,3971
9185,5290
9185,6162
9185,9550
9185,9930
9186,278
9186,324
9186,3698
9186,3733
9186,4426
9186,4807
9186,5323
9186,5854
9186,7467
9186,8906
9186,8948
9186,9023
9186,9375
9186,9472
9187,1510
9187,2681
9187,4899
9187,6144
9187,6582
9187,7236
9187,9074
9188,283
9188,309
9188,596
9188,1357
9188,2296
9188,2745
9188,2977
9188,4471
9188,5199
9188,6024
9189,624
9189,1257
9189,2310
9189,2480
9189,2821
9189,2914
9189,3969
9189,4012
9189,4778
9189,5296
9189,8734
9189,9117
9189,9438
9190,61
9190,288
9190,3301
9190,4035
9190,4672
9190,5054
9190,5935
9190,6226
9191,560
9191,579
9191,2284
9191,2318
9191,2762
9191,3873
9191,4225
9191,7832
9191,8083
9191,8156
9192,1028
9192,1658
9192,3040
9192,3943
9192,4224
9192,5479
9192,6206
9192,7576
9192,8034
9192,9707
9193,761
9193,4592
9193,6117
9193,7101
9193,7457
9193,8802
9194,429
9194,3191
9194,3705
9194,5190
9194,5941
9194,5994
9194,6099
9194,7317
9194,8954
9194,9480
9194,9885
9195,1447
9195,2760
9195,3442
9195,3601
9195,3696
9195,3707
9195,6767
9195,7579
9196,2212
9196,4287
9196,4696
9196,5495
9196,5823
9196,7515
9196,9396
9197,579
9197,1044
9197,1534
9197,1716
9197,2394
9197,2695
9197,4827
9197,5660
9197,5810
9197,7514
9197,8294
9197,9885
9198,1239
9198,3655
9198,3732
9198,4316
9198,5100
9198,5241
9198,6357
9198,6570
9198,6617
9198,6729
9198,6753
9198,9303
9198,9775
9199,1211
9199,1553
9199,1962
9199,2469
9199,3692
9199,4176
9199,4812
9199,4839
9199,5420
9199,5505
9199,5568
9199,9521
9200,1196
9200,1746
9200,2317
9200,4409
9200,5470
9200,6282
9200,6577
9200,7793
9200,9506
9201,4273
9201,4300
9201,5645
9201,5682
9201,7225
9201,7261
9202,3203
9202,4344
9202,4456
9202,4816
9202,4976
9202,5616
9202,6678
9202,6914
9202,7712
9202,7752
9202,8981
9203,395
9203,567
9203,869
9203,1260
9203,2468
9203,4109
9203,4135
9203,5240
9203,5754
9203,7012
9203,7956
9203,8009
9203,9380
9204,1755
9204,4198
9204,4205
9204,5627
9204,5890
9204,6021
9204,6924
9204,7679
9204,9079
9205,2005
9205,3209
9205,4681
9205,5405
9205,5759
9205,5770
9205,5937
9205,6233
9205,8133
9205,9283
9206,1569
9206,3972
9206,4342
9206,4667
9206,5037
9206,5528
9206,6238
9206,6825
9206,8094
9206,9538
9207,308
9207,330
9207,1156
9207,1613
9207,2387
9207,5200
9207,5828
9207,6658
9207,7019
9207,7133
9207,8485
9207,9358
9208,86
9208,478
9208,527
9208,892
9208,1825
9208,7114
9208,8361
9208,8697
9208,9643
9209,1720
9209,3270
9209,3569
9209,4737
9209,5291
9209,5638
9209,5647
9209,7297
9209,9264
9209,9559
9209,9563
9210,327
9210,1597
9210,1709
9210,2071
9210,3485
9210,3638
9210,4081
9210,4319
9210,4557
9210,6507
9210,7815
9210,9847
9211,403
9211,659
9211,714
9211,1104
9211,2694
9211,3149
9211,3428
9211,3485
9211,3585
9211,4703
9211,5044
9211,6367
9211,6524
9211,8406
9211,9750
9212,288
9212,410
9212,2464
9212,2882
9212,4205
9212,4960
9212,6858
9212,6990
9212,7990
9212,8020
9212,8138
9212,8187
9212,8592
9213,3
9213,1089
9213,1766
9213,2145
9213,2932
9213,4797
9213,5186
9213,5393
9213,7579
9213,8396
9214,437
9214,2026
9214,5318
9214,7177
9214,7404
9214,8642
9214,9019
9215,824
9215,969
9215,1517
9215,3713
9215,4163
9215,4170
9215,4178
9215,4308
9215,4411
9215,4475
9215,4897
9215,5784
9215,5983
9216,111
9216,872
9216,2300
9216,3374
9216,3560
9216,5339
9216,8038
9216,8204
9216,8323
9216,8414
9216,9212
9217,1929
9217,2530
9217,4495
9217,4790
9217,4806
9217,5608
9217,6799
9217,7528
9217,7780
9217,7865
9217,8097
9217,8425
9217,8534
9217,9184
9217,9457
9218,702
9218,1637
9218,1937
9218,2130
9218,3942
9218,5324
9218,6258
9218,7033
9218,8622
9219,417
9219,963
9219,1176
9219,1345
9219,2361
9219,4576
9219,5122
9219,9204
9219,9443
9220,1615
9220,2263
9220,3387
9220,4991
9220,5844
9220,7551
9220,8412
9220,9128
9221,2762
9221,4297
9221,4635
9221,4790
9221,4870
9221,5031
9221,5301
9221,5913
9221,6446
9221,7867
9221,9240
9221,9794
9222,902
9222,1088
9222,2093
9222,2413
9222,2678
9222,3009
9222,3012
9222,4091
9222,4117
9222,4839
9222,5654
9222,6524
9222,8663
9222,8757
9222,8942
9222,8948
9222,9745
9223,210
9223,1567
9223,2036
9223,2515
9223,2752
9223,3185
9223,4949
9223,6016
9223,7156
9223,7851
9223,8781
9224,6125
9224,6646
9224,9788
9225,362
9225,363
9225,4399
9225,6216
9225,8055
9225,9134
9226,254
9226,432
9226,1190
9226,1200
9226,1594
9226,2138
9226,4929
9226,6160
9226,9475
9227,1782
9227,3014
9227,3243
9227,3496
9227,3608
9227,6885
9227,8460
9227,9870
9228,30
9228,948
9228,3240
9228,3871
9228,4099
9228,5580
9228,6210
9228,7661
9228,8428
9228,8754
9228,9991
9229,143
9229,280
9229,364
9229,2062
9229,2612
9229,2794
9229,2843
9229,3510
9229,4106
9229,4778
9229,5088
9229,5509
9229,5775
9229,6091
9229,6700
9229,6994
9229,7027
9229,7829
9229,8011
9230,606
9230,3563
9230,3954
9230,8222
9230,8305
9231,621
9231,2130
9231,3514
9231,4026
9231,6966
9231,7018
9231,9283
9231,9569
9232,2751
9232,3124
9232,3596
9232,3959
9232,5127
9232,5668
9232,5699
9232,6238
9232,7061
9232,9167
9233,950
9233,980
9233,1483
9233,3386
9233,3915
9233,4187
9233,5399
9233,6848
9233,9024
9233,9541
9234,399
9234,1696
9234,2470
9234,3330
9234,4616
9234,6282
9234,7375
9234,7732
9234,8723
9234,9751
9234,9817
9235,786
9235,1706
9235,3440
9235,5894
9235,6085
9235,6553
9235,6879
9235,6997
9235,7257
9236,2317
9236,2483
9236,3423
9236,9381
9237,182
9237,235
9237,3002
9237,3708
9237,3714
9237,5439
9237,7003
9237,7872
9237,8624
9237,9801
9238,1451
9238,1773
9238,2034
9238,2719
9238,3907
9238,4387
9238,4398
9238,5702
9238,6778
9239,160
9239,1259
9239,2230
9239,2401
9239,3533
9239,7406
9239,9437
9240,433
9240,1986
9240,2036
9240,2174
9240,3310
9240,5963
9240,6366
9240,6744
9240,7621
9240,7779
9240,7913
9241,871
9241,1950
9241,2227
9241,3578
9241,4051
9241,7485
9241,8394
9241,8697
9241,9751
9242,233
9242,340
9242,1655
9242,5307
9242,5438
9242,5456
9242,5555
9242,7349
9242,8428
9242,8460
9242,9601
9242,9789
9243,168
9243,570
9243,1350
9243,1889
9243,2915
9243,2925
9243,5313
9243,6508
9243,7607
9243,8048
9243,8272
9243,9163
9244,1550
9244,2774
9244,2977
9244,2983
9244,3281
9244,3808
9244,6666
9244,8565
9245,710
9245,944
9245,1634
9245,1754
9245,5952
9245,8124
9245,8260
9245,8351
9246,2284
9246,2744
9246,5976
9246,8902
9246,9197
9246,9310
9247,2946
9247,4690
9247,4872
9247,8256
9247,8275
9247,9078
9247,9510
9248,534
9248,922
9248,1755
9248,3250
9248,3440
9248,3703
9248,4318
9248,4732
9248,4814
9248,7773
9248,9706
9248,9825
9248,9849
9249,3162
9249,3710
9249,3726
9249,4925
9249,5153
9249,5489
9249,6571
9249,8534
9250,1295
9250,1555
9250,1947
9250,2233
9250,2334
9250,2527
9250,4482
9250,5601
9250,5788
9250,5822
9250,6061
9250,6866
9250,6995
9250,7391
9251,1630
9251,1889
9251,2495
9251,6491
9251,6572
9251,7295
9251,8054
9251,8085
9251,9003
9251,9281
9251,9335
9252,1335
9252,1778
9252,2663
9252,4889
9252,5265
9252,5580
9252,8204
9252,8296
9252,9586
9253,14
9253,843
9253,1036
9253,1398
9253,1480
9253,3368
9253,4218
9253,9055
9254,638
9254,928
9254,1264
9254,1396
9254,3830
9254,4385
9254,7573
9254,7737
9254,7786
9254,7941
9254,8104
9254,8589
9254,9600
9255,219
9255,768
9255,1427
9255,4259
9255,4630
9255,5773
9255,7629
9256,1328
9256,4349
9256,5182
9256,6231
9256,6435
9256,7547
9256,7981
9256,8821
9256,9810
9257,706
9257,1165
9257,1652
9257,2094
9257,2172
9257,2895
9257,3299
9257,4139
9257,5415
9257,5492
9257,6164
9258,1533
9258,2908
9258,3097
9258,3183
9258,3823
9258,4009
9258,4167
9258,4358
9258,6883
9258,7324
9258,7334
9258,7592
9258,7968
9258,8419
9258,9339
9259,269
9259,1057
9259,1506
9259,2018
9259,4307
9259,4325
9259,5389
9259,7715
9259,8121
9260,2743
9260,2911
9260,2967
9260,4121
9260,4130
9260,6404
9260,7556
9260,9504
9261,1526
9261,2103
9261,3248
9261,3272
9261,3903
9261,5809
9261,6193
9261,6530
9261,8087
9262,711
9262,2658
9262,2863
9262,3490
9262,6554
9262,6956
9262,7197
9262,8507
9263,2043
9263,2824
9263,4808
9263,5432
9263,6482
9263,6621
9264,929
9264,1099
9264,2217
9264,2402
9264,4977
9264,5540
9264,6786
9264,7668
9264,9093
9264,9272
9265,773
9265,979
9265,2309
9265,2646
9265,7377
